"","word","freq.x","freq.y","percent.x","percent.y","keyness","p.value","log.ratio","x.vs.y"
"991","dad",28,2,0.047842802221273,0.000913688423110835,73.3919651808458,0.0000000000000000106297925092476,5.71045580678272,"x>y"
"168","america",190,312,0.324647586501495,0.14253539400529,73.1877787701618,0.0000000000000000117883438281704,1.18755427419382,"x>y"
"3972","sure",72,58,0.123024348568988,0.0264969642702142,72.851946753438,0.0000000000000000139749686765804,2.21504489103986,"x>y"
"3095","president",161,255,0.27509611277232,0.116495273946631,66.6220693065529,0.000000000000000328883363798341,1.23966432598088,"x>y"
"2853","over",36,440,0.0615121742844938,0.201011453084384,65.4437493387912,0.000000000000000597965946460847,1.70833382735723,"x<y"
"1320","election",62,48,0.105937633489962,0.02192852215466,64.9935988541123,0.000000000000000751417651206588,2.27233469439084,"x>y"
"1235","don",112,875,0.191371208885092,0.39973868511099,64.9660238560472,0.000000000000000762006606829921,1.06268339993697,"x<y"
"4183","trade",16,294,0.0273387441264417,0.134312198197293,63.1093144804326,0.00000000000000195547199908888,2.29657146011124,"x<y"
"4000","t",347,2005,0.592909013242204,0.915972644168612,61.8629461827118,0.00000000000000368213558082541,0.627493784038902,"x<y"
"3749","small",72,69,0.123024348568988,0.0315222505973238,61.368655294005,0.00000000000000473285544005554,1.96450142938926,"x>y"
"100","affordable",25,3,0.0427167876975651,0.00137053263466625,60.157235646408,0.00000000000000875743697712703,4.96199457377869,"x>y"
"3005","plans",42,22,0.0717642033319094,0.0100505726542192,58.768541383291,0.000000000000017735434712525,2.83598668886658,"x>y"
"3915","stronger",31,9,0.0529688167449808,0.00411159790399876,58.0882809665156,0.0000000000000250614825570038,3.68737219366968,"x>y"
"2242","kind",45,27,0.0768902178556173,0.0123347937119963,57.5762058396731,0.0000000000000325135073736348,2.64006647889133,"x>y"
"717","clean",34,13,0.0580948312686886,0.00593897475022043,56.5406798611588,0.0000000000000550476834331289,3.29012400783437,"x>y"
"3593","scranton",25,4,0.0427167876975651,0.00182737684622167,56.430095970111,0.0000000000000582322113932809,4.54695707449984,"x>y"
"2385","ll",49,489,0.0837249038872277,0.223396819450599,56.0177244711019,0.0000000000000718206106389061,1.41587992611191,"x<y"
"3774","someone",29,8,0.0495514737291756,0.00365475369244334,55.4095152371767,0.0000000000000978615915575029,3.76108187985269,"x>y"
"2605","money",21,304,0.0358821016659547,0.138880640312847,53.7523741037827,0.000000000000227419231078072,1.95250920593971,"x<y"
"2958","percent",26,337,0.0444254592054677,0.153956499294176,53.4353252367046,0.000000000000267247762382225,1.79306417831565,"x<y"
"579","campaign",79,93,0.134985049124306,0.0424865116746538,52.6287249971915,0.000000000000402952341688291,1.66772282179419,"x>y"
"1853","have",481,2545,0.821870995301153,1.16266851840854,52.599809477993,0.000000000000408928887632195,0.500455972467896,"x<y"
"1750","gonna",3,153,0.00512601452370782,0.0698971643679789,52.1913963320682,0.000000000000503462376786692,3.76932445724638,"x<y"
"1166","disaster",5,173,0.00854335753951303,0.0790340485990872,51.9611000781373,0.000000000000566111191862821,3.20959924802424,"x<y"
"2402","look",51,485,0.0871422469030329,0.221569442604377,51.6321959412161,0.000000000000669348834585417,1.34631471037787,"x<y"
"6619","nafta",0,105,0,0.0479686422133188,49.7578972964364,0.00000000000173936664700421,5.811144632941,"x<y"
"3694","should",88,120,0.150363092695429,0.0548213053866501,47.3281877926972,0.00000000000600425468801628,1.4556419077539,"x>y"
"3634","senate",31,14,0.0529688167449808,0.00639581896177584,47.3119997342597,0.00000000000605404621737559,3.04994227305439,"x>y"
"4297","unions",15,0,0.0256300726185391,0,46.6821414193987,0.00000000000834863712258682,6.80999148033364,"x>y"
"4214","tremendous",1,115,0.00170867150790261,0.052537084328873,46.1103526061659,0.0000000000111776247473606,4.94238916621926,"x<y"
"1784","great",104,748,0.177701836821871,0.341719470243452,45.9093501736566,0.0000000000123853402463545,0.943353857021425,"x<y"
"2505","mean",19,265,0.0324647586501495,0.121063716062186,45.2382892515113,0.0000000000174460633878466,1.89882015128186,"x<y"
"1832","happen",16,243,0.0273387441264417,0.111013143407966,44.8620396815494,0.0000000000211416940565938,2.02171161888066,"x<y"
"3489","rights",35,21,0.0598035027765912,0.00959372844266377,44.7814934308569,0.0000000000220295012735662,2.64006647889133,"x>y"
"3421","republicans",37,24,0.0632208457923964,0.01096426107733,44.750413798837,0.000000000022381964059257,2.52759174963291,"x>y"
"4551","you",856,4090,1.46262281076463,1.86849282526166,44.7453352025001,0.0000000000224400927031191,0.353317256702845,"x<y"
"4104","these",59,503,0.100811618966254,0.229792638412375,44.4354954237433,0.0000000000262877391678504,1.18867065571857,"x<y"
"2061","incredible",3,134,0.00512601452370782,0.0612171243484259,43.9749493708024,0.0000000000332605553613426,3.5780258050115,"x<y"
"3736","skills",14,0,0.0239214011106365,0,43.5699986581054,0.000000000040906239608351,6.71045580678272,"x>y"
"4507","women",48,44,0.0820162323793251,0.0201011453084384,42.8686675879045,0.0000000000585407896455682,2.02863176680898,"x>y"
"4089","that",1133,3370,1.93592481845365,1.53956499294176,42.7912848010708,0.000000000060902886783003,0.330500154476415,"x>y"
"435","bin",16,1,0.0273387441264417,0.000456844211555418,42.6617543306101,0.0000000000650722236729588,5.90310088472512,"x>y"
"2271","laden",16,1,0.0273387441264417,0.000456844211555418,42.6617543306101,0.0000000000650722236729588,5.90310088472512,"x>y"
"647","challenges",20,4,0.0341734301580521,0.00182737684622167,42.5114561449084,0.0000000000702694379165917,4.22502897961248,"x>y"
"441","black",23,7,0.0392994446817599,0.00319790948088792,42.3001097826263,0.0000000000782881652496844,3.61930791872453,"x>y"
"4227","troops",21,5,0.0358821016659547,0.00228422105777709,42.2677231995485,0.0000000000795954095829966,3.97349021261652,"x>y"
"2190","join",33,20,0.056386159760786,0.00913688423110835,41.9262530082303,0.0000000000947814951137757,2.62556690919621,"x>y"
"2540","mexico",8,174,0.0136693720632208,0.0794908928106426,41.7169608791633,0.000000000105489880721987,2.53984261112361,"x<y"
"3395","renewable",17,2,0.0290474156343443,0.000913688423110835,41.0673576261246,0.000000000147072208919584,4.99056372597546,"x>y"
"163","am",85,124,0.145237078171721,0.0566486822328718,40.8786665454484,0.000000000161979721044481,1.35829551047595,"x>y"
"3034","politicians",1,102,0.00170867150790261,0.0465981095786526,40.1886681839464,0.000000000230581887152239,4.76932445724638,"x<y"
"1631","for",629,1740,1.07475437847074,0.794908928106427,40.0053822764941,0.000000000253264051391306,0.435145500868318,"x>y"
"583","can",311,749,0.53139683895771,0.342176314455008,39.8669781627648,0.000000000271860739671419,0.635049746396971,"x>y"
"1016","deals",5,143,0.00854335753951303,0.0653287222524247,39.6193414213474,0.000000000308611669094359,2.93484235716591,"x<y"
"1905","high",45,42,0.0768902178556173,0.0191874568853275,39.4454425460047,0.000000000337354161547974,2.00263655827603,"x>y"
"4520","working",90,141,0.153780435711235,0.0644150338293139,38.0296437994864,0.000000000696778925262974,1.255402628656,"x>y"
"4482","will",268,1481,0.457923964117898,0.676586277313573,37.7824880743903,0.000000000790885554067595,0.563165850105955,"x<y"
"3488","right",109,733,0.186245194361384,0.334866807070121,37.6569658914116,0.000000000843449364462222,0.846384178631766,"x<y"
"6685","obamacare",0,79,0,0.036090692712878,37.4368941563664,0.000000000944190320472884,5.40067986345198,"x<y"
"1250","dr",12,0,0.0205040580948313,0,37.3457131355189,0.000000000989381168750294,6.48806338544628,"x>y"
"479","border",2,107,0.00341734301580521,0.0488823306364297,36.9740732624703,0.0000000011971050697503,3.83836610167603,"x<y"
"2623","mother",19,5,0.0324647586501495,0.00228422105777709,36.9366126213187,0.00000000122032722912045,3.82910030328134,"x>y"
"2236","kids",40,36,0.0683468603161042,0.016446391615995,36.3978131277977,0.00000000160883631774955,2.05510397817017,"x>y"
"1431","everyone",55,66,0.0939769329346433,0.0301517179626576,35.7040087461086,0.00000000229690882483682,1.64006647889133,"x>y"
"1527","family",62,81,0.105937633489962,0.0370043811359888,35.6293773770537,0.00000000238661094942225,1.51744719222737,"x>y"
"5548","donors",0,75,0,0.0342633158666563,35.5413552117403,0.00000000249692717326935,5.32571780577076,"x<y"
"4192","training",15,2,0.0256300726185391,0.000913688423110835,35.3147519491065,0.00000000280499364175505,4.80999148033364,"x>y"
"2486","massive",4,122,0.00683468603161042,0.0557349938097609,34.7909581083718,0.00000000367074311465983,3.02763645283777,"x<y"
"3345","register",16,3,0.0273387441264417,0.00137053263466625,34.6417700245185,0.00000000396310526452816,4.31813838400396,"x>y"
"164","amazing",3,112,0.00512601452370782,0.0511665516942068,34.6125501119742,0.00000000402304190061854,3.31929153661133,"x<y"
"3652","served",17,4,0.0290474156343443,0.00182737684622167,34.351632089098,0.00000000460014442405164,3.99056372597546,"x>y"
"79","advanced",11,0,0.0187953865869287,0,34.2335703742257,0.00000000488784589933652,6.36253250336242,"x>y"
"1499","fabric",11,0,0.0187953865869287,0,34.2335703742257,0.00000000488784589933652,6.36253250336242,"x>y"
"2109","insults",11,0,0.0187953865869287,0,34.2335703742257,0.00000000488784589933652,6.36253250336242,"x>y"
"2706","never",44,379,0.0751815463477147,0.173143956179503,34.1208642643654,0.000000005179294319763,1.20352153480867,"x<y"
"7226","rigged",0,71,0,0.0324359390204346,33.6458162671141,0.00000000661169296246391,5.24664623477956,"x<y"
"2148","iowa",29,20,0.0495514737291756,0.00913688423110835,33.4638946671686,0.00000000725992634607233,2.43915378496533,"x>y"
"1384","enough",40,39,0.0683468603161042,0.0178169242506613,33.4626191992727,0.00000000726468891840891,1.93962676075023,"x>y"
"779","commander",22,10,0.0375907731738573,0.00456844211555417,33.4564601384811,0.00000000728773080503413,3.04060440847505,"x>y"
"681","china",11,174,0.0187953865869287,0.0794908928106426,33.2627993147032,0.00000000805081060448488,2.08041099248631,"x<y"
"5030","cash",0,70,0,0.0319790948088792,33.1719315309576,0.00000000843594992494787,5.22618213221985,"x<y"
"3581","says",44,47,0.0751815463477147,0.0214716779431046,33.1529962557458,0.00000000851850095166391,1.80794365168478,"x>y"
"695","church",20,8,0.0341734301580521,0.00365475369244334,32.5308361543428,0.0000000117316253995728,3.22502897961248,"x>y"
"1447","excited",14,2,0.0239214011106365,0.000913688423110835,32.4611229702125,0.0000000121600962347537,4.71045580678272,"x>y"
"4169","total",1,84,0.00170867150790261,0.0383749137706551,32.0449692007652,0.0000000150644703187789,4.48921653805364,"x<y"
"2141","investment",15,3,0.0256300726185391,0.00137053263466625,31.8835921086813,0.0000000163694076482026,4.22502897961248,"x>y"
"889","convention",33,28,0.056386159760786,0.0127916379235517,31.8158239325153,0.0000000169506122657988,2.14014008202597,"x>y"
"2081","infrastructure",30,23,0.0512601452370782,0.0105074168657746,31.717265766343,0.0000000178329746008288,2.28642952427663,"x>y"
"4484","willing",17,5,0.0290474156343443,0.00228422105777709,31.6936154972543,0.000000018051465321331,3.6686356310881,"x>y"
"720","clear",24,14,0.0410081161896625,0.00639581896177584,31.3094535239527,0.0000000220005740825836,2.68070846338867,"x>y"
"44","across",58,79,0.0991029474583511,0.036090692712878,31.2505505476425,0.0000000226783162821639,1.45730113167559,"x>y"
"1155","disabilities",10,0,0.0170867150790261,0,31.1214276129325,0.0000000242380939580102,6.22502897961248,"x>y"
"1308","educators",10,0,0.0170867150790261,0,31.1214276129325,0.0000000242380939580102,6.22502897961248,"x>y"
"1883","helicopter",10,0,0.0170867150790261,0,31.1214276129325,0.0000000242380939580102,6.22502897961248,"x>y"
"1916","hillaryclinton",10,0,0.0170867150790261,0,31.1214276129325,0.0000000242380939580102,6.22502897961248,"x>y"
"555","businesses",50,62,0.0854335753951303,0.0283243411164359,31.0112088246724,0.0000000256542600167088,1.59276076411297,"x>y"
"3133","problem",5,121,0.00854335753951303,0.0552781495982055,30.8334174883871,0.0000000281154343285995,2.69383425766211,"x<y"
"769","com",12,1,0.0205040580948313,0.000456844211555418,30.7686741725875,0.0000000290692850347861,5.48806338544628,"x>y"
"4121","thousands",6,129,0.0102520290474156,0.0589329032906489,30.7125113096249,0.0000000299229422781333,2.52316386997698,"x<y"
"2186","joe",20,9,0.0341734301580521,0.00411159790399876,30.5839930462698,0.0000000319720674596378,3.05510397817017,"x>y"
"2015","illegal",1,80,0.00170867150790261,0.0365475369244334,30.2464201447022,0.0000000380492882950787,4.41882721016224,"x<y"
"299","auto",19,8,0.0324647586501495,0.00365475369244334,30.1063454647923,0.000000040899077787089,3.15102839816871,"x>y"
"6520","media",0,62,0,0.0283243411164359,29.3808536417053,0.0000000594622241323874,5.05109542566176,"x<y"
"170","americans",92,165,0.15719777872704,0.0753792949066439,29.2541124328792,0.0000000634813526493097,1.06034062653632,"x>y"
"420","biden",14,3,0.0239214011106365,0.00137053263466625,29.1476781298996,0.0000000670660681682065,4.12549330606157,"x>y"
"640","century",15,4,0.0256300726185391,0.00182737684622167,29.0208600777255,0.0000000716030944151698,3.80999148033364,"x>y"
"412","bernie",1,77,0.00170867150790261,0.0351770042897671,28.9007254472376,0.00000007618437452413,4.36368565596978,"x<y"
"2550","mike",1,77,0.00170867150790261,0.0351770042897671,28.9007254472376,0.00000007618437452413,4.36368565596978,"x<y"
"3132","probably",6,124,0.0102520290474156,0.0566486822328718,28.8065486335044,0.0000000799802254711364,2.4661329249406,"x<y"
"1957","horrible",3,98,0.00512601452370782,0.0447707327324309,28.7680875767267,0.0000000815843982981483,3.12664645866893,"x<y"
"1814","guy",7,131,0.0119607005553182,0.0598465917137597,28.4863234276467,0.000000094362699694925,2.32296719475473,"x<y"
"3555","said",146,858,0.24946604015378,0.391972333514548,28.2911361259377,0.00000010437282285442,0.651908393894408,"x<y"
"2807","opportunities",19,9,0.0324647586501495,0.00411159790399876,28.2309461205458,0.000000107669306108093,2.98110339672639,"x>y"
"2690","need",99,186,0.169158479282358,0.0849730233493076,28.1373544879761,0.000000113003597378864,0.993298693696698,"x>y"
"3961","support",60,89,0.102520290474156,0.0406591348284322,28.0269293027527,0.000000119638930865596,1.33425804936724,"x>y"
"1500","fabrics",9,0,0.0153780435711235,0,28.0092848516392,0.000000120734767182222,6.07302588616743,"x>y"
"2556","millionaires",9,0,0.0153780435711235,0,28.0092848516392,0.000000120734767182222,6.07302588616743,"x>y"
"3307","recession",9,0,0.0153780435711235,0,28.0092848516392,0.000000120734767182222,6.07302588616743,"x>y"
"4369","virginia",3,96,0.00512601452370782,0.0438570443093201,27.9421591220917,0.000000124996434157497,3.09689911527488,"x<y"
"463","bob",11,1,0.0187953865869287,0.000456844211555418,27.8233915170344,0.000000132909430570631,5.36253250336242,"x>y"
"2407","loophole",11,1,0.0187953865869287,0.000456844211555418,27.8233915170344,0.000000132909430570631,5.36253250336242,"x>y"
"2382","lives",39,44,0.0666381888082016,0.0201011453084384,27.4634513700084,0.00000016009149197072,1.72907148495007,"x>y"
"1555","feel",26,20,0.0444254592054677,0.00913688423110835,27.4087089590351,0.000000164687898615991,2.28161250797885,"x>y"
"1977","how",138,295,0.23579666809056,0.134769042408848,27.2503031183722,0.000000178747104940514,0.807054197254085,"x>y"
"2711","nice",4,103,0.00683468603161042,0.047054953790208,27.1178547587125,0.000000191421788275321,2.7833996424581,"x<y"
"3718","simple",1,73,0.00170867150790261,0.0333496274435455,27.1111731141684,0.000000192084539972632,4.2867236741549,"x<y"
"1781","grateful",12,2,0.0205040580948313,0.000913688423110835,26.8102256957566,0.000000224446539323734,4.48806338544628,"x>y"
"1918","himself",12,2,0.0205040580948313,0.000913688423110835,26.8102256957566,0.000000224446539323734,4.48806338544628,"x>y"
"2448","make",189,444,0.322938914993593,0.202838829930605,26.7768334357591,0.000000228358597787636,0.670927442596086,"x>y"
"3635","senator",28,24,0.047842802221273,0.01096426107733,26.7339206780121,0.000000233486546026105,2.12549330606157,"x>y"
"4526","worse",4,102,0.00683468603161042,0.0465981095786526,26.720534980332,0.000000235109593463644,2.76932445724638,"x<y"
"152","almost",2,83,0.00341734301580521,0.0379180695590996,26.6061346367003,0.000000249450429447398,3.4719385466218,"x<y"
"4074","terrorism",2,83,0.00341734301580521,0.0379180695590996,26.6061346367003,0.000000249450429447398,3.4719385466218,"x<y"
"917","countries",13,168,0.0222127296027339,0.0767498275413101,26.5551466263764,0.000000256121496855787,1.78877681991255,"x<y"
"5502","dishonest",0,56,0,0.0255832758471034,26.5375452247661,0.000000258465675372222,4.90425403733248,"x<y"
"4485","win",24,236,0.0410081161896625,0.107815233927079,26.4489717046955,0.000000270592486800424,1.39457966391557,"x<y"
"2014","ii",13,3,0.0222127296027339,0.00137053263466625,26.4370280196174,0.000000272270785594618,4.01857810214506,"x>y"
"4269","unbelievable",2,82,0.00341734301580521,0.0374612253475442,26.1801569553231,0.000000311001955054206,3.45445111989296,"x<y"
"2740","number",11,153,0.0187953865869287,0.0698971643679789,26.0494466274881,0.000000332784217866866,1.89485533933023,"x<y"
"4470","white",35,38,0.0598035027765912,0.0173600800391059,25.8564506550112,0.000000367773577226435,1.7844563882265,"x>y"
"7593","stupid",0,54,0,0.0246695874239925,25.589775752453,0.000000422270944577164,4.85178661743835,"x<y"
"1281","e",7,123,0.0119607005553182,0.0561918380213163,25.5539582662444,0.000000430182645590485,2.23205869855652,"x<y"
"949","crime",3,90,0.00512601452370782,0.0411159790399876,25.4799632029189,0.000000447001156573518,3.0037897108834,"x<y"
"153","alone",25,20,0.0427167876975651,0.00913688423110835,25.4547218617028,0.000000452887839383132,2.22502897961248,"x>y"
"2902","part",46,62,0.0785988893635199,0.0283243411164359,25.1987478249512,0.00000051715764012264,1.47246653039526,"x>y"
"2790","one",130,764,0.222127296027339,0.349028977628339,25.1951103463674,0.000000518133962261716,0.651960130282174,"x<y"
"4516","worked",33,35,0.056386159760786,0.0159895474044396,25.077492345252,0.000000550719323985228,1.81821198713861,"x>y"
"3232","quote",19,11,0.0324647586501495,0.00502528632710959,24.9139788724531,0.000000599461714973403,2.69159677953141,"x>y"
"351","baptist",8,0,0.0136693720632208,0,24.897142090346,0.000000604720054760577,5.90310088472512,"x>y"
"1058","degree",8,0,0.0136693720632208,0,24.897142090346,0.000000604720054760577,5.90310088472512,"x>y"
"2268","lace",8,0,0.0136693720632208,0,24.897142090346,0.000000604720054760577,5.90310088472512,"x>y"
"3448","responders",8,0,0.0136693720632208,0,24.897142090346,0.000000604720054760577,5.90310088472512,"x>y"
"3602","seals",8,0,0.0136693720632208,0,24.897142090346,0.000000604720054760577,5.90310088472512,"x>y"
"59","addiction",10,1,0.0170867150790261,0.000456844211555418,24.8933182074058,0.000000605920731546452,5.22502897961248,"x>y"
"476","book",16,7,0.0273387441264417,0.00319790948088792,24.8443245994942,0.000000621517611083175,3.09574596266752,"x>y"
"1644","former",16,7,0.0273387441264417,0.00319790948088792,24.8443245994942,0.000000621517611083175,3.09574596266752,"x>y"
"918","country",151,858,0.258009397693293,0.391972333514548,24.7148949434565,0.000000664684923070952,0.603328213449347,"x<y"
"3845","star",15,6,0.0256300726185391,0.00274106526933251,24.3981271157571,0.0000007834482184073,3.22502897961248,"x>y"
"4002","table",15,6,0.0256300726185391,0.00274106526933251,24.3981271157571,0.0000007834482184073,3.22502897961248,"x>y"
"3579","say",77,506,0.131567706108501,0.231163171047041,24.315554114496,0.000000817760567716355,0.813106149274289,"x<y"
"1812","gun",18,10,0.0307560871422469,0.00456844211555417,24.2590496391752,0.00000084210492934471,2.75109779128007,"x>y"
"6046","hell",0,51,0,0.0232990547893263,24.1681215439834,0.000000882815387044243,4.76932445724638,"x<y"
"4144","tim",26,23,0.0444254592054677,0.0105074168657746,24.0704254202413,0.000000928758305302518,2.0799786468092,"x>y"
"1145","dignity",14,5,0.0239214011106365,0.00228422105777709,24.0387254841316,0.000000944174949891602,3.38852771189536,"x>y"
"355","bargain",11,2,0.0187953865869287,0.000913688423110835,24.0189412763428,0.000000953926405386651,4.36253250336242,"x>y"
"677","childcare",11,2,0.0187953865869287,0.000913688423110835,24.0189412763428,0.000000953926405386651,4.36253250336242,"x>y"
"1201","distinguished",11,2,0.0187953865869287,0.000913688423110835,24.0189412763428,0.000000953926405386651,4.36253250336242,"x>y"
"1537","fashioned",11,2,0.0187953865869287,0.000913688423110835,24.0189412763428,0.000000953926405386651,4.36253250336242,"x>y"
"3999","systems",13,4,0.0222127296027339,0.00182737684622167,23.8031793264861,0.00000106706063737777,3.60354060286621,"x>y"
"1834","happening",7,118,0.0119607005553182,0.0539076169635393,23.7492773306201,0.0000010973657127315,2.17218724257912,"x<y"
"7156","renegotiate",0,50,0,0.0228422105777709,23.6942368078269,0.00000112920182477071,4.74075530504961,"x<y"
"940","creating",17,9,0.0290474156343443,0.00411159790399876,23.6296656802402,0.00000116773335774794,2.82063872453315,"x>y"
"772","come",31,265,0.0529688167449808,0.121063716062186,23.527098172506,0.00000123166769572021,1.19255135433857,"x<y"
"3031","policies",5,102,0.00854335753951303,0.0465981095786526,23.5004193539174,0.00000124886543267695,2.44739636235901,"x<y"
"4172","tough",5,102,0.00854335753951303,0.0465981095786526,23.5004193539174,0.00000124886543267695,2.44739636235901,"x<y"
"1013","deal",19,195,0.0324647586501495,0.0890846212533064,23.2590106339299,0.00000141585541369979,1.45630191558091,"x<y"
"7115","refugees",0,49,0,0.0223853663662155,23.2203520716703,0.00000144460392587359,4.71160895939009,"x<y"
"378","beautiful",4,93,0.00683468603161042,0.0424865116746538,23.1797822935394,0.00000147540356499229,2.63605792638291,"x<y"
"904","corporations",20,14,0.0341734301580521,0.00639581896177584,22.8076220295443,0.00000179054176642126,2.41767405755488,"x>y"
"4296","union",18,11,0.0307560871422469,0.00502528632710959,22.7352229476109,0.00000185928380553983,2.61359426753013,"x>y"
"4508","won",17,181,0.0290474156343443,0.0826888022915306,22.7109990474227,0.00000188287023945763,1.50928216110775,"x<y"
"4462","when",179,433,0.305852199914566,0.197813543603496,22.5283221733309,0.00000207068031607094,0.628693447262651,"x>y"
"2137","invest",15,7,0.0256300726185391,0.00319790948088792,22.4777147445692,0.00000212595779950938,3.00263655827603,"x>y"
"2440","mails",5,99,0.00854335753951303,0.0452275769439863,22.3701051155477,0.00000224846813427726,2.40432764046713,"x<y"
"4918","borders",0,47,0,0.0214716779431046,22.2725825993572,0.00000236560233011587,4.65148796695252,"x<y"
"2718","no",96,586,0.16403246475865,0.267710707971475,22.2073533194833,0.0000024473469137386,0.706693468975972,"x<y"
"1668","friends",46,67,0.0785988893635199,0.030608562174213,22.1830167883745,0.00000247856592148822,1.36057365032436,"x>y"
"1759","government",14,160,0.0239214011106365,0.0730950738488668,21.9895384205471,0.00000274140666142899,1.61147228810464,"x<y"
"2955","people",314,1555,0.536522853481418,0.710392748968674,21.8826291984543,0.00000289845825661175,0.404977231401218,"x<y"
"6921","pouring",0,46,0,0.0210148337315492,21.7986978632007,0.00000302805570303494,4.62046107133189,"x<y"
"678","childhood",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
"1254","drapery",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
"1518","fairer",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
"1646","fortunate",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
"1773","grandfather",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
"2108","insulting",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
"2831","osama",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
"3048","ports",7,0,0.0119607005553182,0,21.7849993290527,0.00000304975263166202,5.71045580678272,"x>y"
